method,iteration,num_sites,sample_size,global_mean,global_var,global_skew,hemi_mean,hemi_var,hemi_skew
'great_circle',44,500,124750,9998.220129677473,19005790.049651794,0.004668182955366923,8061.652730590151,15320623.07319452,0.2743788346962447
'great_circle',45,500,124750,10017.813032913484,19115169.83314485,0.0006411257803458685,8046.983642493415,15012914.903215704,0.23270907998379353
'great_circle',46,500,124750,10023.365741288124,18844310.520846162,-0.009191863832513691,8250.534507503287,15771791.198251573,0.2254542025395672
'great_circle',47,500,124750,10021.096022457028,19036886.902057767,-0.007296856963538492,7965.678245234026,14744617.425155574,0.2894156499164951
'great_circle',48,500,124750,9995.577805739234,18947492.71797375,-0.005079111878211511,8181.184284917245,15918380.180075899,0.2939870185685796
'great_circle',49,500,124750,10009.272444560962,19038949.944088675,-0.0028091089542925138,7916.063065479521,14957922.395779902,0.2788045629295572
'great_circle',50,500,124750,10016.07181691628,18911857.1087231,-0.006155043276766696,8133.185930950095,15301804.437430253,0.23112182190960406
'great_circle',51,500,124750,9974.964629236487,18986688.244824387,0.010223641909480217,8239.203690092929,15701829.765453177,0.2203575020395376
'great_circle',52,500,124750,10020.246616778642,18903214.688503128,-0.004201891540718293,8161.768247851694,15478956.452377241,0.25128458743230025
'great_circle',53,500,124750,10020.412373891659,19230884.363870557,-0.004935271017439377,8227.579255860226,16171098.264051555,0.24914807480595996
'great_circle',54,500,124750,10019.76284894724,18985860.671065044,-0.006537347482366656,8270.609116449197,15918233.35410759,0.2239753252278238
'great_circle',55,500,124750,10020.540035429616,18893010.0648102,-0.01101169674932208,8273.88848783893,16144121.253047127,0.2555067214266285
'great_circle',56,500,124750,9995.624882612046,18932597.234394368,0.009484800246728656,8312.547240187205,16324705.374715472,0.25193946921466853
'great_circle',57,500,124750,9992.158828824042,18871392.931455135,-0.002463186865072047,8085.038140389095,15194574.53722357,0.267224181535265
'great_circle',58,500,124750,10006.799999171115,18903456.30466016,-0.0013743781665421049,8060.965220293565,15048179.363223588,0.2557835794201284
'great_circle',59,500,124750,10019.967732450297,19087420.482197717,-0.002190126223307606,8080.431366001639,15478775.527991537,0.27052776221274916
'great_circle',60,500,124750,10018.058802349378,18973211.87203469,0.00727195317757232,7957.903787067523,14735982.649138644,0.24769267528014946
'great_circle',61,500,124750,9982.985178207455,19015325.60506689,0.009521421597317229,8254.79292944263,16108565.181823114,0.24421040917338388
'great_circle',62,500,124750,10000.274995916321,18913098.071087487,0.010041561959908832,7883.251950851114,14498780.206520163,0.26472889072100475
'great_circle',63,500,124750,10017.47810938587,18918531.683341824,-0.006947454080226288,8141.591743091373,15331791.373977954,0.24324201419901265
'great_circle',64,500,124750,10000.954430021007,19054888.503580656,0.00018007409006873723,8083.132875302846,15329395.313370204,0.28265942233653146
'great_circle',65,500,124750,10004.36714336637,19072925.172503002,0.00528797959596177,8419.861806214749,16602785.387865264,0.23679531176015123
'great_circle',66,500,124750,9969.910661627096,18990009.32231971,0.010837245312577607,7902.404971888458,14724486.751625553,0.2578430865901797
'great_circle',67,500,124750,10017.997045640483,18976764.113877982,-0.00037288387789743656,8067.095787750921,15235303.027690394,0.28246226959327725
'great_circle',68,500,124750,9983.680828047396,19082944.522267293,0.010415793237826678,8187.5499406573535,15750345.194176517,0.25399460943915086
'great_circle',69,500,124750,10001.240257211353,18857384.817384817,-0.0022751014911421108,7936.432707697547,14606724.821851421,0.24121189841154275
'great_circle',70,500,124750,10029.481282470184,18936878.52862859,-7.686093863237432e-05,8221.361978325745,15680001.32894563,0.2555572249828676
'great_circle',71,500,124750,9971.069842561552,18896020.689359825,0.01394171719190265,7900.296756583532,14674055.899207182,0.28460507199044377
'great_circle',72,500,124750,10015.038320571723,18888658.510951094,0.0031569222662027516,8155.000808267178,15612548.965436475,0.25742544833176756
'great_circle',73,500,124750,10022.726832972387,18884704.432640888,-0.0010764563518306824,8147.166561058518,15308395.975188337,0.30155000453919445
'great_circle',74,500,124750,9997.21435215978,19040984.455656514,0.001649605367371911,8166.480332431145,15615650.869705975,0.2706460811574937
'great_circle',75,500,124750,10027.935731408694,18916610.392242104,0.006788772143746631,8185.653008377823,15494939.344261965,0.26479628389483856
'great_circle',76,500,124750,10005.850940634187,18980125.63167998,0.004919213958890236,8175.5715989886785,15384858.450684,0.23482516839085332
'great_circle',77,500,124750,10020.575682591301,18950507.356893998,-0.005262309688089852,7985.990405578578,14675538.134959133,0.26490875993723395
'great_circle',78,500,124750,9999.106237282991,18975272.653859057,0.0012947813606180526,8031.997329402888,15077566.127125215,0.2662731618847444
'great_circle',79,500,124750,10022.892971093996,19027056.93897226,-0.007599606521610888,8103.607757125729,15359711.887699196,0.2725739905070007
'great_circle',80,500,124750,10018.434286629472,18936906.78889114,-0.0008298134164156433,8187.249843054842,15823039.834041981,0.23000399441718006
'great_circle',81,500,124750,9997.550010667195,19136064.89274685,0.012338562842804877,8128.22466637706,15682910.03692625,0.21761444264412264
'great_circle',82,500,124750,9979.548117734403,18970336.563823566,0.0125395198404466,8073.237683880911,15226343.997609505,0.2542584020718559
'great_circle',83,500,124750,9997.244700193194,19013654.34809111,-0.0008615483357224707,7688.62705378417,13809650.025448475,0.2732843997245136
'great_circle',84,500,124750,10048.038120846699,19086168.679947887,-0.003943396364159416,8043.6365040167375,15067295.601483498,0.30219819846343976
'great_circle',85,500,124750,9989.221079784827,19079912.095281176,0.003414437501985815,8197.089122440939,15827167.199716287,0.23702884389287557
'great_circle',86,500,124750,10022.329154149926,19036307.44826158,-0.006212991662362867,8137.443901784933,15635652.173046462,0.29330013508687275
'great_circle',87,500,124750,10013.080508834986,19176785.609535106,0.003486438476988542,8128.36593423978,15562731.433800872,0.2562715679175997
'great_circle',88,500,124750,10015.426587445845,18958632.385292232,0.0037124417819831917,8003.035486343467,14716245.625566982,0.2608290308748164
'great_circle',89,500,124750,9991.108746800832,18828363.637732092,0.0034646252025728494,7976.7380640864585,14790025.156101687,0.278352383473582
'great_circle',90,500,124750,10016.203526357118,18924217.31726058,0.0015504259488058913,8167.887747611458,15546699.359866358,0.2638723241344904
'great_circle',91,500,124750,10021.780296120798,18931728.724853937,-0.0015521010311566603,8290.406484667561,15989951.227303479,0.24807208936131506
'great_circle',92,500,124750,10011.589745139823,18985189.591380898,0.0022799718823795995,7923.823491737266,14661592.580243463,0.30538300594347634
'great_circle',93,500,124750,10031.559108413843,18970402.98112532,0.001308263396305286,8217.33198085816,15671975.505314995,0.26571090891652754
'great_circle',94,500,124750,9970.445941934708,18959876.936805733,0.006513524915388338,8285.732536178082,16110951.401732313,0.24988329089521838
'great_circle',95,500,124750,10035.799390511896,19051055.105813034,-0.0009719832843013332,8363.397392857118,16237472.439125318,0.21075844651897802
'great_circle',96,500,124750,10030.898939430504,19170102.296835635,-0.007627145108252832,7950.009345879094,15040643.180654865,0.3057331730010261
'great_circle',97,500,124750,10034.052993391897,18950825.038496654,0.0023959862052400785,8273.308514538308,15846182.03401972,0.23296177014406363
'great_circle',98,500,124750,10005.918256874033,19073063.483396746,0.0016803211788067821,8401.133400884422,16395314.606730228,0.2094711819104585
'great_circle',99,500,124750,10007.621378205275,18919963.14205105,-0.004831883132371791,7960.212132320008,14852566.314654086,0.2658627616392354
'great_circle',0,550,150975,9996.602187656752,19068488.71806492,0.003419272666301173,7988.725109047358,15069571.971446777,0.28474829775039745
'great_circle',1,550,150975,10008.722976809342,18963986.263339415,0.005837695388379954,7966.416885577142,14778983.733979551,0.3273623644716076
'great_circle',2,550,150975,10002.362147135573,19053579.929461263,0.008240541397747077,8202.660705128164,15937237.551100599,0.2403310087901506
'great_circle',3,550,150975,10009.624111975,19053015.692374863,-0.002002821865149256,8204.704662787546,16036130.254537677,0.23316556893298745
'great_circle',4,550,150975,10007.687769227292,19055565.88199607,-0.0017092228956898069,8193.748568132281,16176157.15095932,0.2424754908160041
'great_circle',5,550,150975,10023.532676017923,19049838.413942203,-0.002077431674728163,7998.82437227678,14874325.225749565,0.2951369659696868
'great_circle',6,550,150975,10002.487110498207,18945842.935053144,0.0012769858828191984,8092.120240598213,15510430.897444006,0.26478597210437593
'great_circle',7,550,150975,10015.031457697542,18928653.254094746,0.0030768530956562555,8023.849887803481,15000223.515975907,0.28606539883179843
'great_circle',8,550,150975,10021.242423683341,18895100.95303295,-0.0010651920915848271,8095.983046035672,15071801.574091874,0.25370918706473466
'great_circle',9,550,150975,10039.29502960421,18835395.751059406,-0.005798990171974041,8113.829789883028,15099239.897096831,0.2618807303578516
'great_circle',10,550,150975,10018.060104488848,19019837.284004673,-0.0021056220922828044,8133.295434342863,15400101.753829733,0.2840578547697942
'great_circle',11,550,150975,10027.47856136114,18956904.93281682,0.0010288910631582036,7988.504060423654,14730823.951865882,0.25940557620955135
'great_circle',12,550,150975,9981.878350379466,18989629.294598535,0.011557807634241522,8079.763000927479,15331355.899995053,0.29215438828795104
'great_circle',13,550,150975,10016.562675252568,19009984.703382682,0.004138562432267639,8209.778889276346,15831085.378295876,0.25171394318696577
'great_circle',14,550,150975,9993.0463382532,18958767.031715013,0.003198399294786702,7937.085077003148,14662356.202153558,0.2818676303804008
'great_circle',15,550,150975,9995.83767863862,18997661.454108715,0.0008206159962661879,8012.898078900887,15083985.000906918,0.2726011073526302
'great_circle',16,550,150975,9999.875698349433,18886171.92017823,0.007087773020664131,8058.182778548217,15065961.915255256,0.2949414993943513
'great_circle',17,550,150975,10007.483650172775,19151514.08939895,-0.0030058673592516555,7849.98734046525,14534331.976729207,0.3233697083568058
'great_circle',18,550,150975,9979.995222363796,18920065.004566416,-0.0004122730843575467,8158.090377517263,15529941.178420397,0.21632884442789874
'great_circle',19,550,150975,10026.01138384023,18887716.67565727,-0.007209620428076079,8062.124477214236,15079753.703489492,0.25331226510045823
'great_circle',20,550,150975,10056.11013472066,19000976.63084098,-0.013670591627128302,7858.351788776519,14321563.659702135,0.2806861937904058
'great_circle',21,550,150975,10019.164709097038,19060755.008216865,-0.012055284129167964,8157.458942638279,15579641.108947549,0.24895338272377412
'great_circle',22,550,150975,10006.174805986027,18956242.82732763,-0.0043243371392604245,8087.574577394692,15138695.724528948,0.2180337701055013
'great_circle',23,550,150975,9996.469347803511,18970628.05934848,0.0006070100550135894,7997.729390822979,15249831.766471721,0.24104663141278576
'great_circle',24,550,150975,9998.004588677295,18910602.685019616,0.0053960818530949875,8265.394957807108,15814799.52488365,0.24581725878596725
'great_circle',25,550,150975,9990.082827934646,19138487.41458611,0.007406317856867723,8176.4724519215615,15986008.32864971,0.2338143654155248
'great_circle',26,550,150975,10027.302452871223,18852154.01089676,0.0007928820330690106,8273.420249689312,15868917.699326422,0.21087639658958668
'great_circle',27,550,150975,10003.24358018759,19027868.495821193,0.009720518595030968,8045.550071456639,15207938.497528229,0.29744213805308123
'great_circle',28,550,150975,10004.420749513929,18975560.60184125,0.006105938607832023,8027.845438080037,15010552.863951499,0.2612478219127555
'great_circle',29,550,150975,9999.151743224547,18871734.232053548,-0.006812928969606446,8175.4345668900905,15498499.369195117,0.206807329254983
'great_circle',30,550,150975,10022.27623557322,19030035.756379925,-0.0031846519669244755,8418.319926865523,16555881.717631536,0.21844640716002078
'great_circle',31,550,150975,10019.777479103035,19089221.74795604,-0.004504836670136774,8067.033461038636,15407560.785780065,0.26821533629332855
'great_circle',32,550,150975,10002.987640482303,18987360.171485975,-0.0055031074538593235,7914.425888164138,14885856.707274307,0.25267576286516313
'great_circle',33,550,150975,10018.106329444227,18996587.91639043,-0.0006311260615972686,8011.00749558448,14952275.882844262,0.2660435235625
'great_circle',34,550,150975,10019.725668953346,18921031.082866993,-0.0051773015585098465,8139.960278999799,15296537.36072895,0.2650088896517152
'great_circle',35,550,150975,10008.809231536721,18954632.221110437,0.0051054937127511454,8171.900204533265,15542582.79811883,0.2524557328788236
'great_circle',36,550,150975,10019.520370691156,18992626.56856084,-0.0039156246752493585,8179.7335823661015,15690643.39436661,0.2514415110263556
'great_circle',37,550,150975,10015.837610543294,19014467.095426418,0.0042656432036073735,8072.268890127805,15099476.594316011,0.27162090120830185
'great_circle',38,550,150975,9953.24323152415,18938378.6952043,0.010111798214845515,8083.017135792989,15282933.88944292,0.24154315884252367
'great_circle',39,550,150975,10002.092893234756,18903311.743127562,0.001693535247193141,8342.712306480382,16168312.111337857,0.21516464327084908
'great_circle',40,550,150975,10015.94467232588,18903100.60935546,-0.006145345063013139,8126.909868454593,15485802.062731834,0.25101362851206693
'great_circle',41,550,150975,9981.982189408847,19004278.062728148,0.006003699889220494,8023.274225988001,15008938.793363787,0.24660932732688037
'great_circle',42,550,150975,9986.83607058716,18933227.632322147,0.0056211119578585544,8296.867033410574,15934905.285282224,0.24791510834246291
'great_circle',43,550,150975,10018.579923382262,19088180.48368553,0.00020221195397618537,8145.675424784349,15470135.686359769,0.2532019994372879
'great_circle',44,550,150975,9978.674206893558,19112459.491518285,0.005007410801194843,8309.582818978726,16269402.935471749,0.17952627825590864
'great_circle',45,550,150975,10013.039267056203,19052541.232817955,-0.0071404309876742,8448.164786584995,16854653.969433833,0.20514496563861198
'great_circle',46,550,150975,10017.109985470779,18989086.730111144,-0.008213853813382379,8301.771847607693,16205440.564274136,0.21747474021798752
'great_circle',47,550,150975,10025.451014151231,18894314.469807252,-0.0016823308044825508,8203.32153281379,15678812.411880225,0.25367538180578597
'great_circle',48,550,150975,10008.713458647584,18999556.961551197,-0.0021101036877428964,8135.587138915465,15485861.657171706,0.2384236240893841
'great_circle',49,550,150975,9997.426991292094,19068163.719390877,0.000568465852112277,8124.3818397423465,15311692.843834577,0.22393035601224492
'great_circle',50,550,150975,10020.870497010299,18967681.268010207,-0.0069352278291447645,8333.863054671812,16206137.500641275,0.23337640977386825
'great_circle',51,550,150975,9998.404463818466,18984861.31685274,0.0014082828300620608,8392.138130106741,16488309.388546873,0.20327987814663834
'great_circle',52,550,150975,10005.147399484253,18983990.660620943,0.0001680495661093759,8017.39687437441,14943836.271565879,0.25504114365905994
'great_circle',53,550,150975,10016.752089484598,18938588.67044518,-0.018336205318361953,8210.913551575306,15854432.869046422,0.25352258304715314
'great_circle',54,550,150975,9991.035439266,19096686.540451787,0.0012027506532677837,7920.564526969163,14867208.662086451,0.2807713026730527
'great_circle',55,550,150975,10014.932479083309,18916703.12271596,-0.00040785033010714525,7928.955452501064,14723472.243236968,0.3170889411926606
'great_circle',56,550,150975,10004.42947144436,19006998.66188773,0.003419830081425059,8118.093266481831,15313891.59486755,0.27504766083634846
'great_circle',57,550,150975,10001.65225293189,18938317.259278215,-0.0038199780234749593,7847.982798217789,14477831.198366944,0.2896123418679847
'great_circle',58,550,150975,10014.949955915385,18954893.142187245,-0.004385786039021019,7946.419731688267,14702949.95502932,0.30065197074090527
'great_circle',59,550,150975,10017.055384971927,18809812.428433225,0.005935255410039364,8241.647632061675,15500164.726487232,0.2434610030057402
'great_circle',60,550,150975,9997.214204533684,19024795.42106492,0.005265715757478945,8066.708350658407,15243064.145773364,0.30087706485034643
'great_circle',61,550,150975,10037.620570138677,18967996.33411844,-0.002925395851936564,8225.83484744942,15933666.199565956,0.2642151804051903
'great_circle',62,550,150975,10016.216222075802,18956069.525014993,0.006013196859882655,7763.734782948573,13937289.363613393,0.2859195744947166
'great_circle',63,550,150975,10009.809822151028,19054197.000560783,-0.006828302468135573,8348.534274081385,16351152.72304564,0.22889770592211509
'great_circle',64,550,150975,10014.126870553511,18925643.696789395,-0.000583741655855746,7858.57304931757,14324826.965135831,0.27242066565816636
'great_circle',65,550,150975,10021.697167086244,19034791.55999054,-0.0012515202498444723,8216.741811635597,15678327.350788219,0.221630640479776
'great_circle',66,550,150975,9999.019069674392,18955365.620069873,-0.00223620202588958,8039.73734589156,15177676.29727031,0.2516399492598901
'great_circle',67,550,150975,9976.913564065911,19022293.88133829,0.007467329113085991,8175.6426223865965,15633451.818413056,0.24252336843821654
'great_circle',68,550,150975,10015.398018997348,18981345.458427742,0.0016694246691149233,8213.326280800122,15725355.407235632,0.24914756554358072
'great_circle',69,550,150975,10013.648649074374,19143617.111081377,-0.005280439052599391,8361.481566409933,16471912.046383101,0.20259857847781165
'great_circle',70,550,150975,10026.934424830655,19003345.509585332,-0.006835710255901099,7911.7750609426585,14497961.094401829,0.27720630653694855
'great_circle',71,550,150975,10035.182644926772,18851153.131459672,-0.003594681130931067,8077.240394221614,15139466.561232254,0.26286479604432944
'great_circle',72,550,150975,9990.315778644715,19024578.889934413,0.010357629269676467,7999.928729509127,14995598.774438096,0.28825670516060253
'great_circle',73,550,150975,10014.04527687834,18904740.270625435,0.00286878469100573,8038.360635036917,15018612.9348165,0.25125085346098563
'great_circle',74,550,150975,10000.101116119842,19111739.60038027,0.003700262337080188,8050.985447150531,15286572.40230919,0.2631872770826834
'great_circle',75,550,150975,10023.876471994388,18988719.22218078,-0.003493932574534909,8268.828098198388,15992809.385021754,0.2486444376274885
'great_circle',76,550,150975,10021.226004567208,18848050.423403688,0.0024185852374604723,8089.488874209263,15028767.552302912,0.29446391238617514
'great_circle',77,550,150975,10007.385481075655,18977477.07251979,0.004211727370560817,7913.588149180773,14759407.823964061,0.29311301867604717
'great_circle',78,550,150975,10007.557064019025,18966578.566874925,-2.6142340432938677e-05,8468.645941395425,16716792.288733814,0.19541256690967765
'great_circle',79,550,150975,10018.31821622275,18895954.670884836,-0.0008201126252665772,8232.642533901113,15590704.174866337,0.240589750105892
'great_circle',80,550,150975,10023.212288335932,19028466.36833138,-0.005238840578691519,8232.06638717071,15616362.30801512,0.19342314708359726
'great_circle',81,550,150975,10013.972032657326,18983789.501174923,-0.0026724286671122744,7997.906189571882,15001743.830215622,0.26825236476356634
'great_circle',82,550,150975,10019.817672706451,18957580.352914076,0.0005754148184680341,8152.940080209036,15303443.675801225,0.23953550265077653
'great_circle',83,550,150975,9982.593795814657,18950370.496692754,-0.00042433594521707754,7990.2436756103425,14900997.203711575,0.28400060648531034
'great_circle',84,550,150975,10009.08218273441,18960264.1702998,0.001969231427398574,8048.649080676635,15176301.324272461,0.2462692030365852
'great_circle',85,550,150975,9997.612106637336,18994856.51983787,0.0008943152615448898,8115.601435208524,15259643.103418589,0.23319181422399893
'great_circle',86,550,150975,9994.131981633991,19075515.70867542,0.001638152712673334,8098.723265294124,15526146.941126518,0.2216622058586279
'great_circle',87,550,150975,10002.57546716328,19096627.575659472,-0.002733707168347301,8067.768041307038,15460651.496990718,0.26810352884507294
'great_circle',88,550,150975,10019.117445307333,18908312.12636747,-0.011354851988159734,8078.784852401833,15061808.675558828,0.24527178157558827
'great_circle',89,550,150975,10010.93515354334,18986987.933373865,0.0036842616013402873,8104.650087476666,15199700.934490975,0.2307713266117186
'great_circle',90,550,150975,10007.169884041637,19042958.558593273,0.003030377773565405,8268.56662512784,16083693.032613475,0.25142635030437244
'great_circle',91,550,150975,10014.140652610937,18863031.19630965,0.0071889395468190094,8190.221316834667,15425980.482462445,0.257140307996466
'great_circle',92,550,150975,9966.63696818884,18984433.85963566,0.013683673753279616,7921.043522140833,14731806.71979091,0.32369527223525313
'great_circle',93,550,150975,9998.325780151477,19030389.74777868,0.004031199622135588,8214.028360930091,15531970.60316426,0.25277965740420516
'great_circle',94,550,150975,10008.516548527512,18948046.71872703,-0.0056815321494178865,8039.154200595802,15176181.120019896,0.2642684882996301
'great_circle',95,550,150975,10042.00843990903,18967676.147657268,-0.008947358580191862,7993.139912981731,14930597.682448719,0.2869825794459446
'great_circle',96,550,150975,10027.192730151588,18956103.712837104,-0.004743311580670451,8377.03855587171,16202499.070938002,0.2253312526361338
'great_circle',97,550,150975,9996.824150682429,18929967.710894886,0.003856714377515412,7946.678826470682,14678764.569794077,0.2754204490231289
'great_circle',98,550,150975,9996.405676738648,19017513.085581366,0.0009510644769224237,8232.44079153995,15933312.566149328,0.211729855623428
'great_circle',99,550,150975,9993.563213472138,18879240.988257535,-0.005173728561079971,8112.390239081315,15356661.697355967,0.2318924831752991
'great_circle',0,600,179700,9989.886860217628,18920619.94302131,0.002666097568987119,8118.489919161676,15147552.20772433,0.23388032332948447
'great_circle',1,600,179700,10018.629302756837,19014227.53269791,0.0010931105386446417,8035.642105232713,14964401.300872006,0.28326101746003157
'great_circle',2,600,179700,10012.880460280305,18986781.846295185,-0.005655779724530509,8208.788068769207,15727107.380706271,0.25193622829439627
'great_circle',3,600,179700,10022.138064915616,18993662.298174098,-0.008866593263494744,8238.841527938343,15982828.448317802,0.2263546312836301
'great_circle',4,600,179700,9996.44787196006,18834967.02905551,-0.000811017989371221,8196.526681799061,15727582.428013548,0.2371651065110374
'great_circle',5,600,179700,10010.983245504138,18976681.219960608,0.008777182588765073,8055.803961756619,15071216.275126198,0.2489765602029241
'great_circle',6,600,179700,10007.918362114973,18984089.038152687,-0.0005829234275022021,8032.15627000502,15013166.819953667,0.25402662098642126
'great_circle',7,600,179700,9998.862677865076,18944532.1935525,-0.0001535185443345882,8071.377501900469,15272012.58880014,0.23476789464427586
'great_circle',8,600,179700,10019.32667193196,18931414.77154373,-0.001717740338434647,8236.550917572042,15786916.942335473,0.26307308332156293
'great_circle',9,600,179700,9984.385337415233,18928177.342986204,0.003666135301572989,8051.37448642119,15277086.787043607,0.29481810033753386
'great_circle',10,600,179700,10007.698523651716,18943700.07634885,0.0018633886924253739,8056.64350010389,15044425.95447909,0.2620686067801745
'great_circle',11,600,179700,10017.11693368098,19038598.77162105,-0.003130006929693378,8225.373742910515,16154883.478908649,0.2538063902734566
'great_circle',12,600,179700,9976.796637633202,18894528.830513664,0.0033924824131474564,8110.596140348549,15302252.094869561,0.2677512840710326
'great_circle',13,600,179700,10001.5584091884,19009182.938587684,-0.00040738032651038117,8035.556665781291,15207695.556308072,0.2604099351571075
'great_circle',14,600,179700,10016.142404215578,18985864.166859705,-0.004170222574757844,8078.481266329578,15317849.01530854,0.26615853856212146
'great_circle',15,600,179700,9993.306553736782,18935910.242514007,0.00040242358975697986,7934.428925998281,14669953.394787082,0.28330766199691
'great_circle',16,600,179700,10006.288982027269,18999966.75114518,-0.0011481653936019237,8173.913849621082,15722663.162773734,0.23501461856723752
'great_circle',17,600,179700,10010.862931697038,18937895.176016197,-0.0037174640959262975,7998.749279645511,14875686.261569722,0.26459279074763464
'great_circle',18,600,179700,10014.866631950883,19062304.874321237,-8.848006327798113e-05,8013.69304583074,15166066.014859734,0.26649665532521677
'great_circle',19,600,179700,9997.603788647531,19000993.14024209,0.0002728845074287362,7942.585497101102,14541733.149512913,0.2900092220365292
'great_circle',20,600,179700,9997.27004648522,19037938.22257237,0.0065222598540941945,8212.499014903238,15711968.581361203,0.25395053643687987
'great_circle',21,600,179700,10026.888566523427,18951751.92900131,-0.008244218077715028,8203.307292178606,15736334.27638195,0.2412472390823841
'great_circle',22,600,179700,10008.76192278001,18845623.143336788,-0.002486689938285101,8061.272165800011,15184464.377281817,0.24157046184070463
'great_circle',23,600,179700,10004.820883893888,19022373.844676528,-0.0005528477437042359,8218.056755418003,15697145.001197841,0.25487697307273505
'great_circle',24,600,179700,10017.113642754251,19150987.785200886,-0.005163324430171208,8055.968187488911,15406381.866271816,0.2643451560697217
'great_circle',25,600,179700,10008.94892397883,18983499.239935867,-0.0021704495125188924,8169.3112251062175,15565716.881319592,0.24286507033969917
'great_circle',26,600,179700,10009.079183338792,19038970.11981763,0.004550784178938347,8101.787257273,15573659.881332785,0.2310118799262785
'great_circle',27,600,179700,10008.748861038684,19172536.211155646,-0.00724295368045789,8490.829877720396,16863016.996795557,0.18071115870576548
'great_circle',28,600,179700,10008.431750681562,19033537.76767235,-0.0028838512948799666,7867.837456300887,14491847.02876046,0.30756910404379884
'great_circle',29,600,179700,10026.899723123135,18875204.10263397,0.004751492133417708,8043.128501032469,14792110.089068703,0.22619567081282915
'great_circle',30,600,179700,10021.277011065347,18937407.990827728,-0.0054445316623189625,8058.0493841260195,15189808.455906708,0.262493195702826
'great_circle',31,600,179700,10027.847832365018,18947744.62244119,-0.0071618476945539975,7924.161788004702,14655185.932875538,0.28845838595410667
'great_circle',32,600,179700,10018.73632894101,19013527.323552057,0.0035206412499111652,8101.095367409887,15272098.729360098,0.2569990534222457
'great_circle',33,600,179700,10005.179257267684,19112566.437830202,0.00013406552523408718,8178.232146599719,16000697.992804442,0.2543592167613876
'great_circle',34,600,179700,10021.737525558281,18988175.174187906,-0.0007720416649338827,8213.345934507453,15726832.750903063,0.2236629029682332
'great_circle',35,600,179700,9998.24935254348,18864310.465740148,-0.004498715583408324,8084.922628498907,15166648.153922651,0.19745489197675015
'great_circle',36,600,179700,9992.993124949015,18926712.18885825,0.010920820420752195,8401.194679484013,16343826.097521706,0.22424374048725282
'great_circle',37,600,179700,10003.490832604926,18950484.51148388,0.0011928920935270673,8052.448401905838,15025183.52671835,0.24231369841324935
'great_circle',38,600,179700,10019.258738816536,18955962.167876817,-0.0016608503577161887,8239.35731789351,15828139.403682783,0.2455398511403645
'great_circle',39,600,179700,10007.331023659312,18971946.157163173,0.0015726292943654587,7921.569276829695,14612205.76353104,0.26627010214522423
'great_circle',40,600,179700,10022.061683144353,18937020.813506875,-0.00614002839440339,8193.41804830458,15619406.196157033,0.2601758126492752
'great_circle',41,600,179700,9993.184665368724,18903480.514669165,0.002790986352356037,8307.134462760323,16022102.179706762,0.23453708308343132
'great_circle',42,600,179700,10005.524393706362,18897882.64646378,0.004978288772221017,8194.594014764714,15649175.100541785,0.24192393310500232
'great_circle',43,600,179700,9997.814123947486,19097967.713594254,0.004330885078799249,8084.490922759893,15439927.786418341,0.25848881272240687
'great_circle',44,600,179700,10007.499321188725,19049777.45183927,0.0017284982749528359,8222.01550377481,15777392.028803004,0.23599992045280344
'great_circle',45,600,179700,10023.669761435312,18866090.081578746,-0.011313135511810757,8164.400321384018,15540001.943124384,0.2876992476022458
'great_circle',46,600,179700,10024.770588083868,19041889.239950076,-0.005738180142550427,8024.067987510665,14906113.42293957,0.26419621892424033
'great_circle',47,600,179700,10019.694410114895,19017678.351936266,-0.008001189363612922,8205.498239810073,15779469.537496332,0.22552634788423528
'great_circle',48,600,179700,9983.725083357875,19010200.469757047,0.007406968630445432,7986.446778428529,14905023.861965293,0.2579208371547437
'great_circle',49,600,179700,10009.161849751406,18999287.14036226,-0.001896856376286741,8088.383651856528,15288613.466842467,0.2685080784691325
'great_circle',50,600,179700,10014.913547063477,18922858.75428042,-0.0023694715090124,8085.728426484846,15062087.432220835,0.2556709338980218
'great_circle',51,600,179700,10004.744075170333,19074800.445552256,0.009093490432848886,8107.493821695004,15264552.883332023,0.251951664355704
'great_circle',52,600,179700,10010.644555227656,18983737.702584278,-0.00449969080890754,8160.508687706273,15541838.389061524,0.23093352194476818
'great_circle',53,600,179700,9991.834133194616,18927080.51288636,0.0070418200840033545,7906.69194009622,14652704.662802862,0.274490663594839
'great_circle',54,600,179700,10009.553419027445,18959311.887327984,-0.0005029296087983664,8105.654540637724,15489527.571840974,0.281863277574285
'great_circle',55,600,179700,9997.771725899298,19080300.250280924,-0.0037671719520105977,8030.666551402971,15089906.928717224,0.24594642902612887
'great_circle',56,600,179700,10007.450841699327,18982147.357039735,-0.0016555700665086164,8038.752993970116,15003339.638805036,0.27242518450583514
'great_circle',57,600,179700,9988.355512904458,18997312.403299943,0.006842354274324495,8099.866296671808,15468127.560180286,0.26005386641341965
'great_circle',58,600,179700,10005.594042086388,18987737.636440486,0.003429065218890728,8274.308783809834,15858801.264475062,0.25148773654887263
'great_circle',59,600,179700,9980.76370195535,19099999.355022036,0.008577394640607661,8272.414910942185,16313411.33776865,0.20512911923773347
'great_circle',60,600,179700,10013.141664743034,18944011.23974733,-0.006147677951371127,8075.974032234075,15333481.585548995,0.2607966685644918
'great_circle',61,600,179700,9966.265484813728,18990637.823470633,0.008726689639432976,7957.351347782029,14796780.366105031,0.2623989515257244
