SampleID	latitude_deg	longitude_deg
1642.MS00514	35.117	138.937
1642.MS00513	35.117	138.937
1642.MS00512	35.117	138.937
1642.MS00511	35.117	138.937
1642.MS00510	35.117	138.937
1642.MS00509	35.117	138.937
1642.MS00508	35.117	138.937
1642.MS00507	35.117	138.937
1642.MS00506	35.117	138.937
1642.MS00505	35.117	138.937
1642.MS00504	35.117	138.937
1642.MS00503	35.117	138.937
1642.MS00502	35.117	138.937
1642.MS00501	35.117	138.937
1642.MS00500	35.117	138.937
1642.MS00499	35.117	138.937
1642.MS00498	35.117	138.937
1642.MS00497	35.117	138.937
1642.MS00496	35.117	138.937
1642.MS00495	35.117	138.937
1642.MS00494	35.117	138.937
1642.MS00493	35.117	138.937
1642.MS00492	35.117	138.937
1642.MS00491	35.117	138.937
1642.MS00490	35.117	138.937
1642.MS00489	35.117	138.937
1642.MS00488	35.117	138.937
1642.MS00487	35.117	138.937
1642.MS00486	35.117	138.937
1642.MS00485	35.117	138.937
1642.MS00484	35.117	138.937
1642.MS00483	35.117	138.937
1642.MS00482	35.117	138.937
1642.MS00481	35.117	138.937
1642.MS00480	35.117	138.937
1642.MS00479	35.117	138.937
1642.MS00478	35.117	138.937
1642.MS00477	35.117	138.937
1642.MS00476	35.117	138.937
1642.MS00475	35.117	138.937
1642.MS00474	35.117	138.937
1642.MS00473	35.117	138.937
1642.MS00472	35.117	138.937
1642.MS00471	35.117	138.937
1642.MS00470	35.117	138.937
1642.MS00469	35.117	138.937
1642.MS00468	35.117	138.937
1642.MS00467	35.117	138.937
1642.MS00466	35.117	138.937
1642.MS00465	35.117	138.937
1642.MS00464	35.117	138.937
1642.MS00463	35.117	138.937
1642.MS00462	35.117	138.937
1642.MS00461	35.117	138.937
1642.MS00460	35.117	138.937
1642.MS00459	35.117	138.937
1642.MS00458	35.117	138.937
1642.MS00457	35.117	138.937
1642.MS00456	35.117	138.937
1642.MS00455	35.117	138.937
1642.MS00454	35.117	138.937
1642.MS00453	35.117	138.937
1642.MS00452	35.117	138.937
1642.MS00451	35.117	138.937
1642.MS00450	35.117	138.937
1642.MS00449	35.117	138.937
1642.MS00448	35.117	138.937
1642.MS00447	35.117	138.937
1642.MS00446	35.117	138.937
1642.MS00445	35.117	138.937
1642.MS00444	35.117	138.937
1642.MS00443	35.117	138.937
1642.MS00442	35.117	138.937
1642.MS00441	35.117	138.937
1642.MS00440	35.117	138.937
1642.MS00439	35.117	138.937
1642.MS00438	35.117	138.937
1642.MS00437	35.117	138.937
1642.MS00436	35.117	138.937
1642.MS00435	35.117	138.937
1642.MS00434	35.117	138.937
1642.MS00433	35.117	138.937
1642.MS00432	35.117	138.937
1642.MS00431	35.117	138.937
1642.MS00430	35.117	138.937
1642.MS00429	35.117	138.937
1642.MS00428	35.117	138.937
1642.MS00427	35.117	138.937
1642.MS00426	35.117	138.937
1642.MS00425	35.117	138.937
1642.MS00424	35.117	138.937
1642.MS00423	35.117	138.937
1642.MS00422	35.117	138.937
1642.MS00421	35.117	138.937
1642.MS00420	35.117	138.937
1642.MS00419	35.117	138.937
1642.MS00418	35.117	138.937
1642.MS00417	35.117	138.937
1642.MS00416	35.117	138.937
1642.MS00415	35.117	138.937
1642.MS00414	35.117	138.937
1642.MS00413	35.117	138.937
1642.MS00412	35.117	138.937
1642.MS00411	35.117	138.937
1642.MS00410	35.117	138.937
1642.MS00409	35.117	138.937
1642.MS00408	35.117	138.937
1642.MS00407	35.117	138.937
1642.MS00406	35.117	138.937
1642.MS00405	35.117	138.937
1642.MS00404	35.117	138.937
1642.MS00403	35.117	138.937
1642.MS00402	35.117	138.937
1642.MS00401	35.117	138.937
1642.MS00400	35.117	138.937
1642.MS00399	35.117	138.937
1642.MS00398	35.117	138.937
1642.MS00397	35.117	138.937
1642.MS00396	35.117	138.937
1642.MS00395	35.117	138.937
1642.MS00394	35.117	138.937
1642.MS00393	35.117	138.937
1642.MS00392	35.117	138.937
1642.MS00391	35.117	138.937
1642.MS00390	35.117	138.937
1642.MS00389	35.117	138.937
1642.MS00388	35.117	138.937
1642.MS00387	35.117	138.937
1642.MS00386	35.117	138.937
1642.MS00385	35.117	138.937
1642.MS00384	35.117	138.937
1642.MS00383	35.117	138.937
1642.MS00382	35.117	138.937
1642.MS00381	35.117	138.937
1642.MS00380	35.117	138.937
1642.MS00379	35.117	138.937
1642.MS00378	35.117	138.937
1642.MS00377	35.117	138.937
1642.MS00376	35.117	138.937
1642.MS00375	35.117	138.937
1642.MS00374	35.117	138.937
1642.MS00333	35.117	138.937
1642.MS00332	35.117	138.937
1642.MS00331	35.117	138.937
1642.MS00330	35.117	138.937
1642.MS00329	35.117	138.937
1642.MS00328	35.117	138.937
1642.MS00327	35.117	138.937
1642.MS00326	35.117	138.937
1642.MS00325	35.117	138.937
1642.MS00324	35.117	138.937
1642.MS00323	35.117	138.937
1642.MS00322	35.117	138.937
1642.MS00321	35.117	138.937
1642.MS00320	35.117	138.937
1642.MS00319	35.117	138.937
1642.MS00318	35.117	138.937
1642.MS00317	35.117	138.937
1642.MS00316	35.117	138.937
1642.MS00315	35.117	138.937
1642.MS00314	35.117	138.937
1642.MS00313	35.117	138.937
1642.MS00312	35.117	138.937
1642.MS00311	35.117	138.937
1642.MS00310	35.117	138.937
1642.MS00309	35.117	138.937
1642.MS00308	35.117	138.937
1642.MS00307	35.117	138.937
1642.MS00306	35.117	138.937
1642.MS00305	35.117	138.937
1642.MS00304	35.117	138.937
1642.MS00303	35.117	138.937
1642.MS00302	35.117	138.937
1642.MS00301	35.117	138.937
1642.MS00300	35.117	138.937
1642.MS00299	35.117	138.937
1642.MS00298	35.117	138.937
1642.MS00297	35.117	138.937
1642.MS00296	35.117	138.937
1642.MS00295	35.117	138.937
1642.MS00294	35.117	138.937
1642.MS00293	35.117	138.937
1642.MS00292	35.117	138.937
1642.MS00291	35.117	138.937
1642.MS00290	35.117	138.937
1642.MS00289	35.117	138.937
1642.MS00288	35.117	138.937
1642.MS00287	35.117	138.937
1642.MS00286	35.117	138.937
1642.MS00285	35.117	138.937
1642.MS00284	35.117	138.937
1642.MS00283	35.117	138.937
1642.MS00282	35.117	138.937
1642.MS00281	35.117	138.937
1642.MS00280	35.117	138.937
1642.MS00279	35.117	138.937
1642.MS00278	35.117	138.937
1642.MS00277	35.117	138.937
1642.MS00276	35.117	138.937
1642.MS00275	35.117	138.937
1642.MS00274	35.117	138.937
1642.MS00273	35.117	138.937
1642.MS00272	35.117	138.937
1642.MS00271	35.117	138.937
1642.MS00270	35.117	138.937
1642.MS00269	35.117	138.937
1642.MS00268	35.117	138.937
1642.MS00267	35.117	138.937
1642.MS00266	35.117	138.937
1642.MS00265	35.117	138.937
1642.MS00264	35.117	138.937
1642.MS00263	35.117	138.937
1642.MS00262	35.117	138.937
1642.6BLANK	40.015	-105.27
1642.5BLANK	40.015	-105.27
1642.4BLANK	40.015	-105.27
1642.3BLANK	40.015	-105.27
1642.2BLANK	40.015	-105.27
1642.1BLANK	40.015	-105.27
1642.MS00640	35.117	138.937
1642.MS00639	35.117	138.937
1642.MS00638	35.117	138.937
1642.MS00637	35.117	138.937
1642.MS00636	35.117	138.937
1642.MS00635	35.117	138.937
1642.MS00634	35.117	138.937
1642.MS00633	35.117	138.937
1642.MS00632	35.117	138.937
1642.MS00631	35.117	138.937
1642.MS00630	35.117	138.937
1642.MS00629	35.117	138.937
1642.MS00628	35.117	138.937
1642.MS00627	35.117	138.937
1642.MS00626	35.117	138.937
1642.MS00625	35.117	138.937
1642.MS00624	35.117	138.937
1642.MS00623	35.117	138.937
1642.MS00622	35.117	138.937
1642.MS00621	35.117	138.937
1642.MS00620	35.117	138.937
1642.MS00619	35.117	138.937
1642.MS00618	35.117	138.937
1642.MS00617	35.117	138.937
1642.MS00616	35.117	138.937
1642.MS00615	35.117	138.937
1642.MS00614	35.117	138.937
1642.MS00613	35.117	138.937
1642.MS00612	35.117	138.937
1642.MS00611	35.117	138.937
1642.MS00610	35.117	138.937
1642.MS00609	35.117	138.937
1642.MS00608	35.117	138.937
1642.MS00607	35.117	138.937
1642.MS00606	35.117	138.937
1642.MS00605	35.117	138.937
1642.MS00604	35.117	138.937
1642.MS00603	35.117	138.937
1642.MS00602	35.117	138.937
1642.MS00601	35.117	138.937
1642.MS00600	35.117	138.937
1642.MS00599	35.117	138.937
1642.MS00598	35.117	138.937
1642.MS00597	35.117	138.937
1642.MS00596	35.117	138.937
1642.MS00595	35.117	138.937
1642.MS00594	35.117	138.937
1642.MS00593	35.117	138.937
1642.MS00592	35.117	138.937
1642.MS00591	35.117	138.937
1642.MS00590	35.117	138.937
1642.MS00261	35.117	138.937
1642.MS00260	35.117	138.937
1642.MS00259	35.117	138.937
1642.MS00258	35.117	138.937
1642.MS00257	35.117	138.937
1642.MS00256	35.117	138.937
1642.MS00255	35.117	138.937
1642.MS00254	35.117	138.937
1642.MS00253	35.117	138.937
1642.MS00252	35.117	138.937
1642.MS00251	35.117	138.937
1642.MS00250	35.117	138.937
1642.MS00249	35.117	138.937
1642.MS00248	35.117	138.937
1642.MS00247	35.117	138.937
1642.MS00246	35.117	138.937
1642.MS00245	35.117	138.937
1642.MS00244	35.117	138.937
1642.MS00243	35.117	138.937
1642.MS00242	35.117	138.937
1642.MS00241	35.117	138.937
1642.MS00240	35.117	138.937
1642.MS00239	35.117	138.937
1642.MS00238	35.117	138.937
1642.MS00237	35.117	138.937
1642.MS00236	35.117	138.937
1642.MS00235	35.117	138.937
1642.MS00234	35.117	138.937
1642.MS00233	35.117	138.937
1642.MS00232	35.117	138.937
1642.MS00231	35.117	138.937
1642.MS00230	35.117	138.937
1642.MS00229	35.117	138.937
1642.MS00228	35.117	138.937
1642.MS00227	35.117	138.937
1642.MS00226	35.117	138.937
1642.MS00225	35.117	138.937
1642.MS00224	35.117	138.937
1642.MS00223	35.117	138.937
1642.MS00222	35.117	138.937
1642.MS00221	35.117	138.937
1642.MS00220	35.117	138.937
1642.MS00219	35.117	138.937
1642.MS00218	35.117	138.937
1642.MS00217	35.117	138.937
1642.MS00216	35.117	138.937
1642.MS00215	35.117	138.937
1642.MS00214	35.117	138.937
1642.MS00213	35.117	138.937
1642.MS00212	35.117	138.937
1642.MS00211	35.117	138.937
1642.MS00210	35.117	138.937
1642.MS00209	35.117	138.937
1642.MS00208	35.117	138.937
1642.MS00207	35.117	138.937
1642.MS00206	35.117	138.937
1642.MS00205	35.117	138.937
1642.MS00204	35.117	138.937
1642.MS00203	35.117	138.937
1642.MS00202	35.117	138.937
1642.MS00201	35.117	138.937
1642.MS00200	35.117	138.937
1642.MS00199	35.117	138.937
1642.MS00198	35.117	138.937
1642.MS00197	35.117	138.937
1642.MS00196	35.117	138.937
1642.MS00195	35.117	138.937
1642.MS00194	35.117	138.937
1642.MS00193	35.117	138.937
1642.MS00192	35.117	138.937
1642.MS00191	35.117	138.937
1642.MS00190	35.117	138.937
1642.MS00189	35.117	138.937
1642.MS00188	35.117	138.937
1642.MS00187	35.117	138.937
1642.MS00186	35.117	138.937
1642.MS00185	35.117	138.937
1642.MS00184	35.117	138.937
1642.MS00183	35.117	138.937
1642.MS00182	35.117	138.937
1642.MS00181	35.117	138.937
1642.MS00180	35.117	138.937
1642.MS00179	35.117	138.937
1642.MS00178	35.117	138.937
1642.MS00177	35.117	138.937
1642.MS00176	35.117	138.937
1642.MS00175	35.117	138.937
1642.MS00174	35.117	138.937
1642.MS00173	35.117	138.937
1642.MS00172	35.117	138.937
1642.MS00171	35.117	138.937
1642.MS00170	35.117	138.937
1642.MS00169	35.117	138.937
1642.MS00168	35.117	138.937
1642.MS00167	35.117	138.937
1642.MS00166	35.117	138.937
1642.MS00165	35.117	138.937
1642.MS00164	35.117	138.937
1642.MS00163	35.117	138.937
1642.MS00162	35.117	138.937
1642.MS00161	35.117	138.937
1642.MS00160	35.117	138.937
1642.MS00159	35.117	138.937
1642.MS00158	35.117	138.937
1642.MS00157	35.117	138.937
1642.MS00156	35.117	138.937
1642.MS00155	35.117	138.937
1642.MS00154	35.117	138.937
1642.MS00153	35.117	138.937
1642.MS00152	35.117	138.937
1642.MS00151	35.117	138.937
1642.MS00150	35.117	138.937
1642.MS00149	35.117	138.937
1642.MS00148	35.117	138.937
1642.MS00147	35.117	138.937
1642.MS00146	35.117	138.937
1642.MS00145	35.117	138.937
1642.MS00144	35.117	138.937
1642.MS00143	35.117	138.937
1642.MS00139	35.117	138.937
1642.MS00138	35.117	138.937
1642.MS00137	35.117	138.937
1642.MS00136	35.117	138.937
1642.MS00135	35.117	138.937
1642.MS00134	35.117	138.937
1642.MS00133	35.117	138.937
1642.MS00132	35.117	138.937
1642.MS00131	35.117	138.937
1642.MS00130	35.117	138.937
1642.MS00129	35.117	138.937
1642.MS00128	35.117	138.937
1642.MS00127	35.117	138.937
1642.MS00126	35.117	138.937
1642.MS00125	35.117	138.937
1642.MS00124	35.117	138.937
1642.MS00123	35.117	138.937
1642.MS00122	35.117	138.937
1642.MS00121	35.117	138.937
1642.MS00120	35.117	138.937
1642.MS00119	35.117	138.937
1642.MS00118	35.117	138.937
1642.MS00117	35.117	138.937
1642.MS00116	35.117	138.937
1642.MS00115	35.117	138.937
1642.MS00114	35.117	138.937
1642.MS00113	35.117	138.937
1642.MS00112	35.117	138.937
1642.MS00111	35.117	138.937
1642.MS00110	35.117	138.937
1642.MS00109	35.117	138.937
1642.MS00108	35.117	138.937
1642.MS00107	35.117	138.937
1642.MS00106	35.117	138.937
1642.MS00105	35.117	138.937
1642.MS00104	35.117	138.937
1642.MS00103	35.117	138.937
1642.MS00102	35.117	138.937
1642.MS00101	35.117	138.937
1642.MS00100	35.117	138.937
1642.MS00099	35.117	138.937
1642.MS00098	35.117	138.937
1642.MS00097	35.117	138.937
1642.MS00096	35.117	138.937
1642.MS00095	35.117	138.937
1642.MS00094	35.117	138.937
1642.MS00093	35.117	138.937
1642.MS00092	35.117	138.937
1642.MS00091	35.117	138.937
1642.MS00090	35.117	138.937
1642.MS00089	35.117	138.937
1642.MS00088	35.117	138.937
1642.MS00087	35.117	138.937
1642.MS00086	35.117	138.937
1642.MS00085	35.117	138.937
1642.MS00084	35.117	138.937
1642.MS00083	35.117	138.937
1642.MS00082	35.117	138.937
1642.MS00081	35.117	138.937
1642.MS00080	35.117	138.937
1642.MS00079	35.117	138.937
1642.MS00078	35.117	138.937
1642.MS00077	35.117	138.937
1642.MS00076	35.117	138.937
1642.MS00075	35.117	138.937
1642.MS00074	35.117	138.937
1642.MS00073	35.117	138.937
1642.MS00072	35.117	138.937
1642.MS00071	35.117	138.937
1642.MS00070	35.117	138.937
1642.MS00069	35.117	138.937
1642.MS00068	35.117	138.937
1642.MS00067	35.117	138.937
1642.MS00066	35.117	138.937
1642.MS00065	35.117	138.937
1642.MS00064	35.117	138.937
1642.MS00063	35.117	138.937
1642.MS00062	35.117	138.937
1642.MS00061	35.117	138.937
1642.MS00060	35.117	138.937
1642.MS00059	35.117	138.937
1642.MS00058	35.117	138.937
1642.MS00057	35.117	138.937
1642.MS00056	35.117	138.937
1642.MS00055	35.117	138.937
1642.MS00054	35.117	138.937
1642.MS00053	35.117	138.937
1642.MS00052	35.117	138.937
1642.MS00051	35.117	138.937
1642.MS00050	35.117	138.937
1642.MS00049	35.117	138.937
1642.MS00048	35.117	138.937
1642.MS00047	35.117	138.937
1642.MS00046	35.117	138.937
1642.MS00045	35.117	138.937
1642.MS00044	35.117	138.937
1642.MS00043	35.117	138.937
1642.MS00373	35.117	138.937
1642.MS00372	35.117	138.937
1642.MS00371	35.117	138.937
1642.MS00370	35.117	138.937
1642.MS00369	35.117	138.937
1642.MS00368	35.117	138.937
1642.MS00367	35.117	138.937
1642.MS00366	35.117	138.937
1642.MS00365	35.117	138.937
1642.MS00364	35.117	138.937
1642.MS00363	35.117	138.937
1642.MS00362	35.117	138.937
1642.MS00361	35.117	138.937
1642.MS00360	35.117	138.937
1642.MS00359	35.117	138.937
1642.MS00358	35.117	138.937
1642.MS00357	35.117	138.937
1642.MS00356	35.117	138.937
1642.MS00355	35.117	138.937
1642.MS00354	35.117	138.937
1642.MS00353	35.117	138.937
1642.MS00352	35.117	138.937
1642.MS00351	35.117	138.937
1642.MS00350	35.117	138.937
1642.MS00349	35.117	138.937
1642.MS00348	35.117	138.937
1642.MS00347	35.117	138.937
1642.MS00346	35.117	138.937
1642.MS00345	35.117	138.937
1642.MS00344	35.117	138.937
1642.MS00343	35.117	138.937
1642.MS00342	35.117	138.937
1642.MS00341	35.117	138.937
1642.MS00340	35.117	138.937
1642.MS00339	35.117	138.937
1642.MS00338	35.117	138.937
1642.MS00337	35.117	138.937
1642.MS00336	35.117	138.937
1642.MS00335	35.117	138.937
1642.MS00334	35.117	138.937
1642.MS00142	35.117	138.937
1642.MS00141	35.117	138.937
1642.MS00140	35.117	138.937
1642.MS00042	35.117	138.937
1642.MS00041	35.117	138.937
1642.MS00040	35.117	138.937
1642.MS00039	35.117	138.937
1642.MS00038	35.117	138.937
1642.MS00037	35.117	138.937
1642.MS00036	35.117	138.937
1642.MS00035	35.117	138.937
1642.MS00034	35.117	138.937
1642.MS00033	35.117	138.937
1642.MS00032	35.117	138.937
1642.MS00031	35.117	138.937
1642.MS00030	35.117	138.937
1642.MS00029	35.117	138.937
1642.MS00028	35.117	138.937
1642.MS00027	35.117	138.937
1642.MS00026	35.117	138.937
1642.MS00025	35.117	138.937
1642.MS00024	35.117	138.937
1642.MS00023	35.117	138.937
1642.MS00022	35.117	138.937
1642.MS00021	35.117	138.937
1642.MS00020	35.117	138.937
1642.MS00019	35.117	138.937
1642.MS00018	35.117	138.937
1642.MS00017	35.117	138.937
1642.MS00016	35.117	138.937
1642.MS00015	35.117	138.937
1642.MS00014	35.117	138.937
1642.MS00013	35.117	138.937
1642.MS00012	35.117	138.937
1642.MS00011	35.117	138.937
1642.MS00010	35.117	138.937
1642.MS00009	35.117	138.937
1642.MS00008	35.117	138.937
1642.MS00007	35.117	138.937
1642.MS00006	35.117	138.937
1642.MS00005	35.117	138.937
1642.MS00004	35.117	138.937
1642.MS00003	35.117	138.937
1642.MS00002	35.117	138.937
1642.MS00001	35.117	138.937
1665.CCS2003.121	41.67293	-70.33909
1665.CCS2003.196	41.67293	-70.33909
1665.CCS2004.64	41.67293	-70.33909
1665.CCS2004.67	41.67293	-70.33909
1665.CCS2009.006	41.67293	-70.33909
1665.CCS2009.007	41.67293	-70.33909
1665.CCS2009.025	41.67293	-70.33909
1665.CCS2009.098	41.67293	-70.33909
1665.CCS2010.023	41.67293	-70.33909
1665.CCS2010.024	41.67293	-70.33909
1665.CCS2011.007	41.67293	-70.33909
1665.CCS2011.012	41.67293	-70.33909
1665.CCS2012.002	41.67293	-70.33909
1665.CCS2012.003	41.67293	-70.33909
1665.CCS2012.004	41.67293	-70.33909
1665.CCS2012.005	41.67293	-70.33909
1665.CCS2012.006	41.67293	-70.33909
1665.CCS2012.007	41.67293	-70.33909
1665.CCS2012.008	41.67293	-70.33909
1665.CCS2012.050	41.67293	-70.33909
1665.D0.0194	38.91083	-75.52767
1665.D05724Pp	40.78914	-73.13496
1665.D05725Dd	40.78914	-73.13496
1665.D06459Pp	43.1336	-68.32664
1665.D08226		
1665.D08982Dd	43.1336	-68.32664
1665.DO7295		
1665.flipper.tag.23	41.68209	-69.95977
1665.flipper.tag.24	41.68209	-69.95977
1665.flipper.tag.26	41.68209	-69.95977
1665.flipper.tag.27	41.68209	-69.95977
1665.flipper.tag.28	41.68209	-69.95977
1665.flipper.tag.29	41.68209	-69.95977
1665.flipper.tag.30	41.68209	-69.95977
1665.flipper.tag.31	41.68209	-69.95977
1665.flipper.tag.33	41.68209	-69.95977
1665.flipper.tag.34	41.68209	-69.95977
1665.flipper.tag.35	41.68209	-69.95977
1665.flipper.tag.39	44.10369	-69.10893
1665.flipper.tag.40	44.10369	-69.10893
1665.flipper.tag.41	44.10369	-69.10893
1665.flipper.tag.42	44.10369	-69.10893
1665.flipper.tag.43	44.10369	-69.10893
1665.flipper.tag.44	44.10369	-69.10893
1665.flipper.tag.45	44.10369	-69.10893
1665.flipper.tag.46	44.10369	-69.10893
1665.flipper.tag.47	44.10369	-69.10893
1665.flipper.tag.48	44.10369	-69.10893
1665.flipper.tag.49	44.10369	-69.10893
1665.flipper.tag.50	44.10369	-69.10893
1665.flipper.tag.51	41.67293	-70.33909
1665.IFAW10.113La	42.0626	-70.23697
1665.IFAW10.113La.A.	42.0626	-70.23697
1665.IFAW10.119La	41.91872	-70.06197
1665.IFAW10.119La.A.	41.91872	-70.06197
1665.IFAW10.161La.A.	41.77814	-70.03878
1665.IFAW10.163La	41.92751	-70.01949
1665.IFAW10.163La.A.	41.92751	-70.01949
1665.IFAW10.195Hg.A.	42.05288	-70.0828
1665.IFAW10.196Pp	41.93055	-70.03098
1665.IFAW10.2155c	41.51571	-70.65515
1665.IFAW10.218Dd	41.93055	-70.03098
1665.IFAW11.015La	41.82289	-70.00363
1665.IFAW11.023Dd	41.75405	-70.13256
1665.IFAW11.026Dd	41.94455	-69.98558
1665.IFAW11.045La	41.82289	-70.00363
1665.IFAW11.132La	41.93055	-70.03098
1665.iFAW11.151Dd	41.62372	-70.40225
1665.IFAW11.152Dd	41.93055	-70.03098
1665.IFAW11.185Ba	41.35	-70.85
1665.IFAW11.198Tt	40.41859	-74.13781
1665.IFAW11.263Ba	41.93055	-70.03098
1665.IFAW11.268Gm	42.05288	-70.0828
1665.IFAW11.304Pp		
1665.IFAW11.306Dd	41.79496	-70.0167
1665.IFAW11.51La	41.82996	-69.97404
1665.IFAW12.003Dd	41.93131	-70.04829
1665.IFAW12.015Dd	41.93131	-70.04829
1665.IFAW12.016Dd	41.93131	-70.04829
1665.IFAW12.018Dd.A	41.93131	-70.04829
1665.IFAW12.018Dd.B	41.93131	-70.04829
1665.IFAW12.027Dd	41.77225	-70.05482
1665.IFAW12.031Dd	41.93008	-70.03208
1665.IFAW12.086Dd	41.79733	-70.00363
1665.IFAW12.105Dd	41.93131	-70.04829
1665.IFAW12.109Dd	41.76928	-70.06294
1665.IFAW12.127Dd	41.93055	-70.03098
1665.IFAW12.128Dd	41.93055	-70.03098
1665.IFAW12.172Dd	41.95383	-70.05095
1665.IFAW12.201Dd	41.79496	-70.0167
1665.IFAW12.204Dd	41.89693	-70.0384
1665.IFAW12.223Dd	41.79162	-70.01911
1665.IFAW12.226Dd	41.93005	-70.0278
1665.IFAW12.228Dd	41.73344	-70.3328
1665.JMA2012AUG11.01	19.63999	-155.99693
1665.JMA2012AUG11.02	19.63999	-155.99693
1665.JMA2012AUG11.03	19.63999	-155.99693
1665.JMA2012AUG12.01	19.63999	-155.99693
1665.JMA2012AUG12.02	19.63999	-155.99693
1665.JMA2012AUG17.01	19.63999	-155.99693
1665.JMA2012AUG17.03	19.63999	-155.99693
1665.JMA2012AUG17.04	19.63999	-155.99693
1665.JMA2012AUG17.05	19.63999	-155.99693
1665.JMA2012AUG18.01	19.63999	-155.99693
1665.JMA2012AUG19.01	19.63999	-155.99693
1665.JMA2012AUG19.02	19.63999	-155.99693
1665.JMA2012AUG19.03	19.63999	-155.99693
1665.JMA2012AUG20.01	19.63999	-155.99693
1665.JMA2012AUG22.01	19.63999	-155.99693
1665.JMA2012AUG22.02	19.63999	-155.99693
1665.JMA2012AUG23.01	19.63999	-155.99693
1665.RWB20110CT20.WW.01	19.63999	-155.99693
1665.RWB2011NOV01.01	19.63999	-155.99693
1665.RWB2011NOV02.01	19.63999	-155.99693
1665.RWB2011NOV03.01	19.63999	-155.99693
1665.RWB2011NOV04.01	19.63999	-155.99693
1665.RWB2011NOV08.01	19.63999	-155.99693
1665.RWB2011NOV11.01	19.63999	-155.99693
1665.RWB2011NOV12.01	19.63999	-155.99693
1665.RWB2011OCT20.WW.02	19.63999	-155.99693
1665.RWB2011OCT22.WW.01	19.63999	-155.99693
1665.RWB2011OCT25.02	19.63999	-155.99693
1665.RWB2011OCT25.03	19.63999	-155.99693
1665.RWB2011OCT31.01	19.63999	-155.99693
1665.RWB2011OCT31.02	19.63999	-155.99693
1665.RWB2011OCT31.03	19.63999	-155.99693
1665.RWB2011OCT31.04	19.63999	-155.99693
1665.RWB2012AUG10.01	19.63999	-155.99693
1665.RWB2012AUG16.02	19.63999	-155.99693
1665.RWB2012AUG16.03	19.63999	-155.99693
1665.RWB2012AUG16.04	19.63999	-155.99693
1665.RWB2012AUG16.05	19.63999	-155.99693
1665.RWB2012AUG16.06	19.63999	-155.99693
1665.RWB2012AUG16.07	19.63999	-155.99693
1665.RWB2012AUG23.01	19.63999	-155.99693
1665.RWB2012AUG23.02	19.63999	-155.99693
1665.RWB2012DEC07.01	20.8166	-156.92732
1665.RWB2012DEC07.02	20.8166	-156.92732
1665.RWB2012DEC07.03	20.8166	-156.92732
1665.RWB2012DEC09.01	20.8166	-156.92732
1665.RWB2012DEC09.02	20.8166	-156.92732
1665.RWB2012DEC09.05	20.8166	-156.92732
1665.RWB2012DEC09.06	20.8166	-156.92732
1665.RWB2012DEC11.01	20.8166	-156.92732
1665.RWB2012Dec11.02	20.8166	-156.92732
1665.RWB2012DEC11.03	20.8166	-156.92732
1665.RWB2012DEC13.01	20.8166	-156.92732
1665.RWB2012DEC15.01	20.8166	-156.92732
1665.RWB2012DEC17.01	20.8166	-156.92732
1665.RWB2012DEC17.02	20.8166	-156.92732
1665.RWB2012DEC17.03	20.8166	-156.92732
1665.RWB2012DEC17.04	20.8166	-156.92732
1665.RWB2012DEC18.01	20.8166	-156.92732
1665.RWB2012DEC18.04	20.8166	-156.92732
1665.RWB2012DEC18.05	20.8166	-156.92732
1665.RWB2012DEC18.06	20.8166	-156.92732
1665.RWB2012DEC18.07	20.8166	-156.92732
1665.RWB2013MAY16.01	19.63999	-155.99693
1665.RWB2013MAY16.02	19.63999	-155.99693
1665.RWB2013MAY22.02	19.63999	-155.99693
1665.RWB2013MAY22.03	19.63999	-155.99693
1665.AA.BLANK1	40.01	-105.27
1665.AA.BLANK10	40.01	-105.27
1665.AA.BLANK11	40.01	-105.27
1665.AA.BLANK12	40.01	-105.27
1665.AA.BLANK13	40.01	-105.27
1665.AA.BLANK14	40.01	-105.27
1665.AA.BLANK15	40.01	-105.27
1665.AA.BLANK16	40.01	-105.27
1665.AA.BLANK17	40.01	-105.27
1665.AA.BLANK18	40.01	-105.27
1665.AA.BLANK19	40.01	-105.27
1665.AA.BLANK2	40.01	-105.27
1665.AA.BLANK20	40.01	-105.27
1665.AA.BLANK21	40.01	-105.27
1665.AA.BLANK22	40.01	-105.27
1665.AA.BLANK23	40.01	-105.27
1665.AA.BLANK24	40.01	-105.27
1665.AA.BLANK25	40.01	-105.27
1665.AA.BLANK26	40.01	-105.27
1665.AA.BLANK27	40.01	-105.27
1665.AA.BLANK28	40.01	-105.27
1665.AA.BLANK29	40.01	-105.27
1665.AA.BLANK3	40.01	-105.27
1665.AA.BLANK30	40.01	-105.27
1665.AA.BLANK31	40.01	-105.27
1665.AA.BLANK4	40.01	-105.27
1665.AA.BLANK5	40.01	-105.27
1665.AA.BLANK6	40.01	-105.27
1665.AA.BLANK7	40.01	-105.27
1665.AA.BLANK8	40.01	-105.27
1665.AA.BLANK9	40.01	-105.27
1673.MBS61	32.78075	-117.22251
1673.MBS65.1	32.77119	-117.21115
1673.MBS65.2	32.78725	-117.21227
1673.MBS65.3	32.78075	-117.22251
1673.MBS65.4	32.77074	-117.21865
1673.MBS1.1	32.78149	-117.22209
1673.MBS1.2	32.78075	-117.22251
1673.MBS2	32.77074	-117.21865
1673.MBS105.2	32.78725	-117.21227
1673.MBS105.3	32.78075	-117.22251
1673.MBS105.4	32.77074	-117.21865
1673.MBS119.3	32.78075	-117.22251
